site_id,family,locale,file_path,en_path,issue_type,backlog_reason
reference.aspose.org,3d,lt,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\lt\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,lv,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\lv\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,ms,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ms\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,nl,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\nl\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,no,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\no\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,pl,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\pl\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,pt,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\pt\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,ro,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ro\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,sk,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\sk\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,sr,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\sr\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,sv,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\sv\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,tr,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\tr\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\typescript\matrix4.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\typescript\matrix4.md,newline_explosion,root cause 2 (stale content): apis_overlap: overlap=0.14
